Local en calle Acuerdo, Malasaña-Universidad, Madrid;599.000;170;672 367 935;"SOLFAI CONSULTING pone a su disposición Local Dúplex situado en el Barrio de Malasaña-Universidad. El inmueble esta ubicado en plena zon...
Local en avenida del Cardenal Herrera Oria, Madrid, Pilar, Madrid;240.000;120;913 184 343;Local diáfano en planta baja en la Ciudad de los Periodistas. Actualmente separado en tres estancias mediante divisiones prefabricadas d...
Local en calle de Elfo, Quintana, Madrid;106.900;50;912 177 618;Buena ocasión para inversionistas! Local a pie de calle en dos plantas muy visible con licencia de Bar-Cafetería con TERRAZA, distribuido...
Local o nave en calle San Fidel, Pueblo Nuevo, Madrid;148.000;70;914 898 337;Estupendo local en dos plantas a pie de calle con fachada acristalada de 6m, compuesto por un amplio y luminoso espacio comercial y un as...
Local en calle de las encajeras, Amposta, Madrid;128.900;95;912 177 612;INMEJORABLE OPORTUNIDAD para emprender tu negocio! Local Comercial con actividad y licencia para Bar-Cafetería en funcionamiento. Tiene u...
Local en calle de José Picón, Guindalera, Madrid;265.000;129;913 559 999;Local (con posibilidad de reconversión a vivienda) en Guindalera con una superficie de 113 m², aproximados. Totalmente diáfano, dispone d...
Local en GENERAL RICARDOS, Opañel, Madrid;365.000;440;687 033 563;Solfai Consulting pone a su disposición amplio local comercial e industrial para reformar, exterior de 340 M2 que da a la calle, única gr...
Local en Fernando el Catolico, 63, Gaztambide, Madrid;135.000;60;912 186 379;Ideal para inversores. Local comercial con muchas posibilidades tanto para negocio como vivienda. Apto para cambio de uso a vivienda....
Nave en calle Tracia, Simancas, Madrid;1.957.000;1.721;910 752 897;Amplísima nave diáfana con muchas posibilidades, situada en muy buena zona de Madrid, con excelentes comunicaciones y servicios, a un pas...
Local en calle factor, Palacio, Madrid;1.100.000;350;917 379 080;En la zona mas turística de Madrid, a lado del Palacio Real y catedral de la Almudena, Restaurante en venta con licencia en vigor, salida...
Local en calle Avena, 20, Zofío, Madrid;60.000;75;649 739 597;None
Local en calle de la Cañada, 10, Vinateros, Madrid;50.000;15;605 910 596;Se traspasa por jubilación. Cartera de clientes fuincionando 20 años. Totalmente equipada, con sistema de seguridad, alarma. Se traspasa...
Local en calle Fernando Díaz de Mendoza, Comillas, Madrid;76.000;60;911 222 084;Local esta muy cerca de calle Antonio Lopez y madrid rio, se puede cambiar tipo loft con espacios que pueden destinarse a dormitorios o d...
Local en calle Vicenta Parra, 3, San Isidro, Madrid;450.000;440;607 575 865;Local comercial con los techos, 3,75 y 4,40m(nave a 2 aguas y 3 amplios lucernarios). 2 amplias puertas de acceso a calle zona céntrica...
Local en calle de Andrea Jordán, 1, Los Rosales, Madrid;88.000;65;607 830 517;Villaverde bajo Se vende local de 65 m2, zona Los Rosales. Bien comunicado, Bus a 50m y Renfe a 100m y metro. Enfrente de Colegio, local...
Local en calle del Monte Oliveti, 39, Numancia, Madrid;80.000;75;670 929 956;Local comercial con escaparate en calle muy comercial. Instalación eléctrica y aire acondicionado. La ultima actividad fue peluquería.
Local en calle Real de Arganda, 34, Casco Histórico de Vallecas, Madrid;249.000;232;637 371 788;115 m de local + 117 de patio de uso exclusivo. de PARTICULAR, en calle principal destacado por su EXCELENTE ubicación, con comercios, FA...
Local o nave en Adelfas, Madrid;295.000;187;912 188 086;Local con 186,76 m2, ubicado en la CM/ Valderribas, Madrid (28038). El inmueble se transmite arrendado a tercero y con un posible derech...
Local en calle de Tribaldos, Canillas, Madrid;350.000;243;914 464 732;Se venden conjunto de oficinas en dos plantas con reforma integral de 2012 y calidades excelentes. Tiene una distribución práctica y f...
Local en avenida de Portugal, Puerta del Ángel, Madrid;980.000;722;914 872 762;OPORTUNIDAD INVERSORES. ESPACIODOBLE ofrece a la venta un conjunto de 6 viviendas de 1, 2, 3 y 4 dormitorios y una oficina todo reformado...
Local en calle de Meléndez Valdés, Gaztambide, Madrid;285.000;130;915 028 872;Corbama Consultores comercializa en zona Chamberi local comercial. Distribuido en una planta, por planta calle accedemos a una amplia es...
Local en calle Hilarión Eslava, Gaztambide, Madrid;670.000;300;91 542 58 75;Excelente local de uso polivalente, pues tiene una estructura ideal para ser utilizado como oficina pero permite diferentes tipos de uso....
Local en Gaztambide, Madrid;624.000;104;917 365 385;GVP REAL ESTATE I Arquitectos especializados en activos inmobiliarios prime comercializa, la siguiente propiedad: Inmejorable oportunidad...
Local o nave en calle Sulfato, San Andrés, Madrid;16.900;12;910 312 463;Local comercial situado en la planta baja de un edificio de tres plantas, que no dispone de ascensor. Se encuentra situado en localidad d...
Local en avenida de Menéndez Pelayo, 37, Ibiza, Madrid;450.000;48;617 926 487;Local de hostelería con licencia de bar con cocina. Totalmente montado. Ubicado en la zona de Retiro. Frente al Parque y cerca de La Flor...
Local en calle de Andres Mellado, 5, Gaztambide, Madrid;60.000;10;633 122 314;CHAMBERI-ARGÜELLES-PRINCESA - ANDRÉS MELLADO PARTICULAR vende pequeño LOCAL comercial CON ASEO, muy bien situado frente a El Corte Ingle...
Local en Labrador, 5, Acacias, Madrid;115.000;45;918 004 725;Magnífico local actualmente preparado como actividad de bar, pero con todas las posibilidades para convertirlo en otro tipo de actividad,...
Local en Delicias, Madrid;850.000;539;918 004 725;Excelente local comercial ubicado en una de las zonas mas céntricas de Arganzuela, a muy pocos minutos del centro de la ciudad y en un lu...
Local en calle Santa Amalia, Numancia, Madrid;120.000;134;914 879 723;'Agencia inmobiliaria de MADRID -zona VALLECAS - NUEVA NUMANCIA - TECNOCASA vende local en calle Santa Amalia, cerca de todo tipo de serv...
Local en calle la Pañeria, s/n, Amposta, Madrid;70.000;44;652 801 796;Madrid Capital, SAN BLAS/AMPOSTA/ PAÑERIAS, 21 y 23 m2, 70.000 euros, 2 LOCALES en Venta, CONTIGUOS. Zona Comercial, muy cerca del metro...
Local en camino de La Cruz, 1, Aravaca, Madrid;111.000;45;951 989 068;OPORTUNIDAD BANCARIA. LOCAL COMERCIAL DIÁFANO EN ARAVACA. POSIBILIDAD DE FINANCIACIÓN. Local comercial ubicado en una zona consolidada...
Local en calle Río Uruguay, 11, Portazgo, Madrid;95.000;80;910 441 932;Espectacular oportunidad, local diáfano con mas de 4 metros de altura y posibilidad de convertir uso a vivienda. Mejor ver.
Local en calle de las Almortas, 13, Valdeacederas, Madrid;130.000;90;662 153 664;Local apto para cualquier actividad, clínica dental, estética, fisioterapia, oficina ó delegación comercial, MUY FACIL DE ADAPTAR A VIVIE...
Local en calle Grifería, Amposta, Madrid;75.000;82;912 175 197;**VENTA ESPECIAL MEDIANTE PUJA** Local comercial adaptado a restaurante. Situado a escasos minutos de la parada de metro Simancas y junto...
Local en calle Estrella, 14, Malasaña-Universidad, Madrid;275.000;130;918 007 189;Se vende magnífico local con gran fachada de 8 metros y tres ventanales. tiene una superficie de 130 m2. (100 m2 en planta calle y 30 m2...
Local en calle de Toledo, Palacio, Madrid;1.800.000;500;911 366 475;Inmobiliarias encuentro vende o alquila local en el distrito centro, en el emblemático barrio de La Latina, perfectamente comunicado con...
Local en San Pascual, Madrid;450.000;217;914 873 075;GESTORIA ARCAS VENDE Local diáfano de 217m2 a pie de calle con cuarto de baño. Hace esquina. Dispone de 25m de fachada con cristaleras y...
Local o nave en calle de Géminis, 26, Casco Histórico de Barajas, Madrid;245.000;115;912 662 115;Local Comercial en Venta. Estupendo local comercial de 105 m2, reformado, mayormente diáfano y con amplios ventanales exteriores, de tres...
Local en calle de Bravo Murillo, Cuatro Caminos, Madrid;75.000;35;910 756 857;MERCADO DE LAS MARAVILLAS Altor Asesores ofrece la cesión de este magnífico local, situado en el mercado tradicional más rentable y con...
Local en calle Aristóteles, Madrid, 4, San Pascual, Madrid;169.000;99;913 271 030;Se vende local EN RENTABILIDAD, en el Barrio de San Pascual, junto a la avenida de Badajoz. El local consta de una planta a nivel de call...
Local en calle de Luchana, Madrid, 8, Trafalgar, Madrid;950.000;375;915 478 103;Magnifico local en la calle Luchana reformado completamente con materiales de primera calidad, como oficina, en finca representativa y zo...
Local en Villardondiego, 18, Ambroz, Madrid;80.000;61;911 797 639;Venta local comercial en Vicálvaro, zona Comercial La Rampa, con salida de humos, está en la calle Villardondiego, nº 18, de Madrid, cerc...
Local en calle Aínsa, 22, Rosas, Madrid;172.000;144;674 388 125;Local a pie de calle de 144 m2 distribuidos en 72 m2 en planta calle y 72 m2 de sótano. Válido para cualquier actividad y también apto pa...
Nave en calle de la Resina, 13, San Andrés, Madrid;275.000;315;914 892 496;Nave industrial de 315 m2, distribuidos en una sola planta. Está compuesta por un recibidor, una gran oficina y tres despachos, una sala...
Local en calle Fernando Díaz de Mendoza, 19, Comillas, Madrid;160.000;212;918 003 171;OPORTUNIDAD! INVERSIONISTA: Magnífico Local de 212m2, Diáfano, a 5 minutos de Marques de Vadillo, Con Inquilino que en Junio termina el c...
Local en Ventas, Madrid;280.000;81;910 758 564;MUNDOAREA vende_Bar en el barrio del Carmen, junto a calle Alcala, cerca de la boca de metro. El bar esta abierto con licencia en regla,...
Local en calle de Sandoval, Trafalgar, Madrid;750.000;177;915 028 872;Corbama Consultores comercializa en zona Chamberí local Restaurante con licencia. Aforo 64 pax. Distribuido en una planta accediendo por...
Nave en calle Ciudad de Frías, San Andrés, Madrid;450.000;411;915 028 872;Corbama Consultores comercializa en zona San Andrés nave industrial de 411 m2. Distribuida en una planta, por planta calle accedemos a u...
Local en calle San Benito, Ventilla-Almenara, Madrid;170.000;60;915 028 872;Corbama Consultores comercializa en zona Almenara local bar con licencia. Terraza para 6 mesas. El local está distribuido en una planta...
Nave en calle de Canillas, Prosperidad, Madrid;980.000;601;910 755 026;GRUPO ANDINO, VENDE, excelente local comercial, de 600 metros en dos plantas, 300 en planta calle y 300 en sótano con altura de 4,5 metro...
Local en calle De Saturno, 64, Casco Histórico de Barajas, Madrid;140.000;70;602 537 954;Bar completamente reformado, funcionando, terraza con 10 mesas en plazoleta. A 50m del metro. OPORTUNIDAD.
Local en calle de Lavapiés, 17, Lavapiés-Embajadores, Madrid;556.500;188;911 797 153;LOCAL EN PLENO CENTRO DE MADRID Local de uso comercial desarrollado en una planta y con acceso a pie de calle. Situado en el centro de M...
Local en calle del Conde de Lemos, 4, Palacio, Madrid;415.000;159;912 787 814;Este local ofrece todo lo que estás buscando para instalar tu negocio de hostelería en pleno centro de Madrid, en una céntrica zona de ba...
Local en JOAQUIN COSTA, 9, El Viso, Madrid;285.000;55;914 892 085;"Garsierra. ¡con fantásticas condiciones de financiación! sin comisión de agencia. Local comercial de 55 m2. Situado en el VISO. Con buen...
Nave en calle Tomás Redondo, Madrid, Campo de las Naciones-Corralejos, Madrid;765.000;650;914 898 095;VALDEBEBAS, FRENTE AL RECINTO FERIAL DE MADRID (IFEMA) Y MUY PRÓXIMO AL AEROPUERTO. En sus eventos se dan cita empresas españolas y extr...
Local o nave en calle de Rodas, Lavapiés-Embajadores, Madrid;194.000;57;915 357 200;None
Local en calle del Puerto de Balbarán, 111, Palomeras Bajas, Madrid;200.000;115;659 200 096;None
Local en calle Andrés Borrego, Malasaña-Universidad, Madrid;290.000;290;911 366 475;Inmobiliarias Encuentro vende amplio local para reformar de 290 metros cuadrados en el emblemático barrio de Malasaña, con un total de 5...
Local en calle del Parque Eugenia de Montijo, Vista Alegre, Madrid;80.000;98;620 955 653;Se vende local comercial en la C/ Parque Eugenia de Montijo nº 34. En la manzana trasera de la finca. Con dos plantas diáfanas, una en c...
Local en calle del Comercio, Pacífico, Madrid;179.000;75;912 661 397;En la mejor zona y más exclusiva de retiro, se encuentra este local exterior a pie de calle que se compone de una gran entrada, cuatro d...
Local en calle del General Ibáñez de Ibero, Vallehermoso, Madrid;350.000;100;915 722 610;Vendemos local en RENTABILIDAD Este magnífico local se vende en rentabilidad, pues está actualmente alquilado. El local tiene una super...
Local en calle de Valle Inclán, Águilas, Madrid;94.900;72;916 352 746;GESPAIN LAS AGUILAS - CARABANCHEL vende OPORTUNIDAD DE NEGOCIO. Planta baja a pie de calle de 72m2 distribuidos en dos plantas. Planta d...
Local en calle Santa Tecla, Canillejas, Madrid;229.000;74;918 003 764;Increíble local de 75m2 compuesto dos plantas, la baja por una sala diáfana, aseo. Tiene escaparates a calle, suelos de tarima y no prese...
Local en calle de Ayala, Goya, Madrid;1.500.000;446;915 774 068;Se vende magnífico Local situado en la calle Ayala a tres minutos de la calle Goya. iMPORTANTE: Actualmente el propietario está realizan...
Local en calle Duque de Sesto, Goya, Madrid;330.000;88;600 340 745;'¡OPORTUNIDAD! Local en venta en rentabilidad, actualmente alquilado como negocio de estética. Local a pie de calle en pleno barrio de Ba...
Nave en calle de Vallehermoso, Arapiles, Madrid;3.800.000;1.585;912 660 492;Inmobiliaria Chamberí vende este local con licencia de taller, de 1.362 metros cuadrados con acceso desde dos calles. Se compone de dos...
Local en Felisa Pizarro, Peñagrande, Madrid;280.000;242;617 211 020;Local comercial o industrial, con 242 m2, completamente diáfano. Cuenta con dos plantas, techos altos, luz natural, casi todas colindan c...
Local en avenida del Manzanares, Moscardó, Madrid;770.000;595;680 909 528;LOCAL, Bajo Exterior a pié de calle, a reformar con 595 m² catastrales, 560 m² construidos y 522 m² útiles * Calefacción gas natural indi...
Local o nave en calle de Castelló, Castellana, Madrid;579.990;106;915 357 200;Vivienda2 pone a la venta en el barrio de Salamanca este magnifico local comercial ubicado en una de las mejores calles del mismo, la cal...
Local en calle Alejandro Ferrant, Madrid, Delicias, Madrid;360.000;327;912 660 492;Inmobiliaria Chamberi vende este local de 327 metros cuadrados junto a la plaza de la Beata María Ana de Jesús. El local se divide en do...
Local o nave en calle Mayor, Palacio, Madrid;699.000;223;915 357 200;Vivienda2 pone a la venta un Exclusivo Piso en la Zona centro de Madrid, en el Barrio de Sol En un Calle tan conocida como es La Calle Ma...
Local o nave en calle de Alejandro Sanchez, Opañel, Madrid;189.000;175;913 533 693;Vivienda2 vende este magnífico local Industrial en buen edificio del año 1992 completamente diáfano excepto la zona del cuarto de baño y...
Local o nave en calle de Mercedes Fórmica, Fuente del Berro, Madrid;195.000;78;911 263 463;Local se vende en rentabilidad con licencia de taller de motos, fantástica ubicación, cerca de Jorge Juan, con inquilino, equipado y refo...
Local en calle Aldeanueva de la Vera, Águilas, Madrid;91.000;66;916 352 746;GESPAIN LAS AGUILAS - CARABANCHEL Vende local comercial de 78 m2 construidos con zonas comunes  compuesto por dos salas diáfanas y un ase...
Local en calle de Valle Inclán, Águilas, Madrid;86.900;64;916 352 746;GESPAIN LAS AGUILAS - CARABANCHEL vende OPORTUNIDAD DE NEGOCIO. Local de 64 m2 a pie de calle con esquina. Está distribuido en estanci...
Local en Francisco Navacerrada, Guindalera, Madrid;248.000;82;914 449 270;Oportunidad! - Magnífico local EN RENTABILIDAD (6% asegurado) Actualmente funcionando muy bien, CON SALIDA DE HUMOS y LICENCIA DEFINITIV...
Local en calle de Téllez, Madrid, Pacífico, Madrid;280.000;113;910 756 804;"Agencia inmobiliaria de MADRID - zona AVDA. CIUDAD DE BARCELONA - DR. ESQUERDO. TECNOCASA vende local, en una de las mejores zonas de MA...
Local en Puentelarra, Santa Eugenia, Madrid;45.000;52;911 797 639;Se vende local de negocio con 45 m2 útiles en la Galería Comercial "Santa Eugenia". Precio: 45.000€. El local tiene acceso por el centro...
Local en Puentelarra, Santa Eugenia, Madrid;80.000;92;911 797 639;Se vende local de negocio con 80 m2 útiles en la Galería Comercial "Santa Eugenia". Precio: 80.000€. El local tiene acceso por el centro...
Local en Tarragona, Palos de Moguer, Madrid;1.195.000;598;915 722 610;Magnifico local con 598 m² registrales, en dos plantas, adaptado actualmente como oficina comercial. La distribución original está compue...
Local en avenida del Cardenal Herrera Oria, Pilar, Madrid;290.000;280;609 837 767;Local en venta con posibilidad de cambio de uso a Vivienda, dispone de aparcamiento privado para 6 coches y vigilancia privada las 24 hor...
Local en Puentelarra, Santa Eugenia, Madrid;120.000;144;911 797 639;Se vende local de negocio con 125 m2 útiles en la Galería Comercial "Santa Eugenia". Precio: 120.000€. El local tiene acceso por el centr...
Local en General Zabala, Ciudad Jardín, Madrid;870.000;716;911 797 639;Venta Local comercial, Madrid, Calle General Zabala 17, zona de Prosperidad / Chamartín, Tiene 716m2 construidos, 660 m2 útiles. El loc...
Local en calle de Caleruega, Costillares, Madrid;210.000;137;629 537 096;Local en venta en el barrio de Costillares, en su zona más comercial. Local en la zona más comercial de Pinar de Chamartín, calle Caler...
Local o nave en calle Santa Feliciana, Trafalgar, Madrid;899.500;160;915 357 200;Vivienda2 vende atractivo inmueble con interesante relación precio – valor y posibilidades de RENTABILIDAD absolutas. Se trata de una ver...
Local en calle Alonso Heredia, Guindalera, Madrid;1.950.000;950;961 289 461;lemonKey Madrid presenta este espectacular local de 997 m2 y 7 metros de fachada en Francisco Silvela con Alonso Heredia, metro de Diego...
Local en Calle Pozas, Malasaña-Universidad, Madrid;217.500;59;911 797 639;Local comercial de esquina 58 m2 construidos, y proyecto de cambio a vivienda. Precio: 217.500€ Se entrega el proyecto completo de camb...
Local en Juan Duque, Imperial, Madrid;580.000;160;914 896 275;"xxx JUNTO AL CAMPUS GOOGLE, PARQUE MADRID RIO Y PUENTE DE SEGOVIA xxxx. MARCELI vende amplio local en esquina de 184m2 apto para cualqu...
Local en Juan Álvarez Mendizábal, Argüelles, Madrid;515.000;163;616 970 570;ESTATE ONE ofrece local comercial en edificio de 1890 enfrente del Museo Cerralbo, al lado de la Plaza España. Tiene dos escaparates a la...
Local en calle de Bailén, Palacio, Madrid;730.000;274;910 758 912;En total tiene 274, 75 m2 construidos más una superficie común de 20,78 m2. Está en buen estado para utilizar. El sótano es bueno. Tambié...
Local en calle de Pilar Rueda, Numancia, Madrid;31.000;25;914 879 723;"'Agencia inmobiliaria de MADRID -zona VALLECAS - NUEVA NUMANCIA - TECNOCASA vende local en calle Pilar Rueda, cerca de todo tipo de serv...
Local en calle Constancia, 49, Prosperidad, Madrid;138.000;170;915 198 003;Agencia inmobiliaria de MADRID | zona BARRIO PROSPERIDAD | Oficina Tecnocasa de MADRID vende local en la Constancia 49. Amplio local com...
Local en Valparaiso, 3, Bernabéu-Hispanoamérica, Madrid;850.000;280;911 796 637;ARROYOASTUR MADRID, (629 414 272 Esperanza ) Vende local en rentabilidad en inmejorable zona Bernabeu-Hispanoamerica. Local comercial en...
Local en calle María Barrientos, Los Rosales, Madrid;128.260;57;683 660 131;Local comercial de 57 m2 en planta calle en perfecto estado para desarrollar actividad, en un edificio seminuevo, buen escaparate, zona d...
Local en calle de Antonio Ponz, 15, Pueblo Nuevo, Madrid;125.000;174;911 797 153;Local comercial con entrada a pie de calle, ubicado en Ciudad Lineal, próximo a la Calle Francisco Villaespesa y de la Almudena. Bien com...
Local en Lista, Madrid;370.000;100;913 093 376;Local comercial ubicado en el Distrito de Salamanca, zona Lista, en calle principal, con mucho tránsito de personas. Reformado hace poco...
Local en cañaveral, Ventilla-Almenara, Madrid;210.000;120;911 796 589;Local en barrio de la Ventilla de 105 m2 utiles. Próximo a la plaza Mártires de la Ventilla. Dos fachadas con un total de 14 mts, entrada...
Local en Malasaña-Universidad, Madrid;275.000;126;912 177 831;Se vende local de copas en funcionamiento y con licencia en vigor en pleno corazón del barrio de Malasaña a escasos metros de la calle de...
Local en bravo murillo, Cuzco-Castillejos, Madrid;490.000;128;618 165 864;Venta en exclusiva de local comercial en Calle Bravo Murillo, eje principal comercial. Producto de alta rentabilidad especial para invers...
Local en calle de Hernani, 54, Cuatro Caminos, Madrid;239.000;57;914 399 229;VENTA Local comercial de 56 m² construidos y 50 útiles, muy luminoso ubicado a escasos metros del centro financiero de Madrid, entrada de...
Local en calle de Coslada, 13, Guindalera, Madrid;300.000;156;910 525 370;OFICINA TECNOCASA de MADRID AVENIDA DE AMÉRICA - VENDE Local comercial a pie de calle con entrada por la Calle Coslada 13, junto al nuevo...
Local en calle de Teruel, 18, Cuatro Caminos, Madrid;488.500;229;951 989 068;OPORTUNIDAD DE BANCO. LOCAL COMERCIAL EN VENTA PRÓXIMO A CUATRO CAMINOS, MADRID. Local comercial de 218m2 construidos dividido en dos par...
Local en Calle de José Ortega y Gasset, 23, Castellana, Madrid;949.000;136;916 350 617;Este lujoso y exclusivo espacio, está ubicado en la calle Ortega y Gasset, 23 en el edificio “ Girasol”, construido en el año 1966. Su di...
Local en plaza de la Ciudad de Salta, 5, Colina, Madrid;159.000;52;912 173 816;Local / Oficina junto metro Avda de La Paz y a la M-30 en Planta calle se encuentra en muy buen estado de conservación, oficina muy lumin...
Local en paseo de Santa María de la Cabeza, 81, Chopera, Madrid;285.300;176;951 989 068;OPORTUNIDAD BANCARIA, LOCAL COMERCIAL A LA VENTA EN MADRID. Local en el Paseo Santa María de la Cabeza, Madrid. Local comercial e...
Local en camino del Pozo del Tío Raimundo, 6, Ensanche de Vallecas - La Gavia, Madrid;108.100;115;951 989 068;OPORTUNIDAD BANCARIA, LOCAL COMERCIAL EN MADRID. Local en la calle Gamonal, dentro del Polígono Industrial Vallecas, en Madrid. Espaci...
Local en calle de Fermin Donaire, 30, Zofío, Madrid;225.300;219;951 989 068;OPORTUNIDAD BANCARIA, LOCAL COMERCIAL A LA VENTA EN MADRID. Local ubicado en la calle Fermín Donaire, en Madrid. El espacio tiene una...
Local en calle Cipriano Sancho, 13, Ventas, Madrid;287.800;422;951 989 068;OPORTUNIDAD BANCARIA. LOCAL COMERCIAL EN VENTA EN MADRID, PRÓXIMO AL MERCADO DE LAS VENTAS. A la venta local comercial con una superficie...
Local en calle de Almansa, 33, Bellas Vistas, Madrid;600.000;235;951 989 068;GRAN OPORTUNIDAD BANCARIA. A LA VENTA LOCAL COMERCIAL EN ALMANSA, MADRID. Local en la calle Almansa N. º 33 en Madrid. Local comercial di...
Local en calle Deyanira, 55, Rejas, Madrid;540.600;463;951 989 068;LOCAL PROCEDENTE DE ENTIDAD FINANCIERA. Local en bruto para obrar con una superficie de 463 m2 situado en la zona de Rejas, Madrid. Dispo...
Local en calle de Benigno Soto, 5, Ciudad Jardín, Madrid;2.750.000;2.981;916 350 617;Superficie de casi 3000 m2, dividida en dos plantas, aparcamiento para 53 vehículos y 20 motos en planta calle y 58 vehículos en planta s...
Local en Julián Besteiro, 5, Cuatro Caminos, Madrid;145.000;132;910 149 625;MADRID, ZONA ORENSE: Local comercial situado en la planta baja de un edificio de viviendas. Próximo a la zona comercial y de oficinas de...
Local en cervantes, 13, Huertas-Cortes, Madrid;900.000;360;912 664 782;Magnifico y amplio local comercial de 338 m2 en la calle Cervantes, en pleno Barrio de las Letras de Madrid. Este local está situado pare...
Local en Granada, 38, Pacífico, Madrid;700.000;320;912 664 782;Magnifico local comercial, con dos fachadas 3 grandes escaparates a la calle y 4 ventanas en la zona posterior, por lo que goza de mucha...
Local en calle Espejo, Madrid, 4, Palacio, Madrid;1.600.000;917;916 353 724;Gran local ideal para supermercado, gimnasio, oficina, co-working, escuela de formación, venta al publico... cualquier negocio que requie...
Local en calle Bárbara de Braganza, Madrid, s/n, Chueca-Justicia, Madrid;3.200.000;540;911 794 665;Excelente local en rentabilidad con reforma reciente para clínica estética y gimnasio. Está situado en uno de los principales barrios de...
